t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
15,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
16,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
17,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
18,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
19,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
20,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
21,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
22,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
23,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
24,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
25,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
26,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
27,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
28,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
29,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
30,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
31,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
32,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
33,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
34,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
35,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
36,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
37,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
38,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
39,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
40,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
41,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
42,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
43,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
44,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
45,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
46,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
47,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
48,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
49,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
50,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
51,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
52,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
53,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
54,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
55,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
56,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
57,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
58,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
59,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
60,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
61,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
62,2,4,2,1,1.0,6.339850002884624,0.04281843181845313,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
63,3,7,4,2,1.3333333333333333,11.094737505048093,0.76398676743848,1.8678677283857865,1.606109444694247,0.0,0.0,1.0,1,1,0,0,0,1,6,0
64,3,7,4,2,1.3333333333333333,11.094737505048093,0.76398676743848,1.8678677283857865,1.606109444694247,0.0,0.0,1.0,0,0,0,0,0,0,6,0
65,3,7,4,2,1.3333333333333333,11.094737505048093,0.76398676743848,1.8678677283857865,1.606109444694247,0.0,0.0,1.0,0,0,0,0,0,0,6,0
66,3,7,4,2,1.3333333333333333,11.094737505048093,0.76398676743848,1.8678677283857865,1.606109444694247,0.0,0.0,1.0,0,0,0,0,0,0,6,0
