t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.09318290546037179,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.09318290546037179,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.09318290546037179,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.09318290546037179,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.591525604394306,1.0992512511911643,2.729130393755893,0.0,0.0,1.0,1,1,0,0,0,1,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.591525604394306,1.0992512511911643,2.729130393755893,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.591525604394306,1.0992512511911643,2.729130393755893,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,4,10,6,3,1.5,15.84962500721156,0.6628692881174588,1.3804022815541506,2.897706019071867,0.0,0.0,1.0,1,1,0,0,0,1,8,0
9,4,10,6,3,1.5,15.84962500721156,0.6628692881174588,1.3804022815541506,2.897706019071867,0.0,0.0,1.0,0,0,0,0,0,0,8,0
10,4,12,8,4,2.0,19.019550008653873,0.6628692881174588,1.3804022815541506,2.897706019071867,0.0,0.0,1.0,0,0,0,0,0,0,8,1
11,4,12,8,4,2.0,19.019550008653873,0.6628692881174588,1.3804022815541506,2.897706019071867,0.0,0.0,1.0,0,0,0,0,0,0,8,0
12,6,18,12,6,2.0,28.52932501298081,0.6628692881174588,1.3804022815541506,4.346559028607801,0.0,0.0,1.0,2,2,0,0,0,2,12,0
13,6,18,12,6,2.0,28.52932501298081,0.6628692881174588,1.3804022815541506,4.346559028607801,0.0,0.0,1.0,0,0,0,0,0,0,12,0
14,6,18,12,6,2.0,28.52932501298081,0.6628692881174588,1.3804022815541506,4.346559028607801,0.0,0.0,1.0,1,0,0,1,0,0,12,0
15,7,21,14,7,2.0,33.284212515144276,0.6628692881174588,1.3804022815541506,5.070985533375767,0.0,0.0,1.0,2,1,0,1,0,1,14,0
16,7,21,14,7,2.0,33.284212515144276,0.6628692881174588,1.3804022815541506,5.070985533375767,0.0,0.0,1.0,0,0,0,0,0,0,14,0
17,7,21,14,7,2.0,33.284212515144276,0.6628692881174588,1.3804022815541506,5.070985533375767,0.0,0.0,1.0,0,0,0,0,0,0,14,0
18,8,24,16,8,2.0,38.039100017307746,0.6628692881174588,1.3804022815541506,5.795412038143734,0.0,0.0,1.0,1,1,0,0,0,1,16,0
19,8,24,16,8,2.0,38.039100017307746,0.6628692881174588,1.3804022815541506,5.795412038143734,0.0,0.0,1.0,0,0,0,0,0,0,16,0
20,9,27,18,9,2.0,42.793987519471216,0.7577968958718051,1.8040788562293366,4.988695460247614,0.0,0.0,1.0,1,1,0,0,0,1,18,0
21,10,28,18,9,1.8,44.37895002019237,0.7577968958718051,1.8040788562293366,5.542994955830682,0.0,0.0,1.0,1,1,0,0,0,0,20,0
22,11,31,20,10,1.8181818181818181,49.13383752235584,0.7577968958718051,1.8040788562293366,6.097294451413751,0.0,0.0,1.0,1,1,0,0,0,1,22,0
23,11,31,20,10,1.8181818181818181,49.13383752235584,0.7577968958718051,1.8040788562293366,6.097294451413751,0.0,0.0,1.0,0,0,0,0,0,0,22,0
24,11,31,20,10,1.8181818181818181,49.13383752235584,0.7577968958718051,1.8040788562293366,6.097294451413751,0.0,0.0,1.0,0,0,0,0,0,0,22,0
25,11,35,24,12,2.1818181818181817,55.473687525240464,0.7577968958718051,1.8040788562293366,6.097294451413751,0.0,0.0,1.0,0,0,0,0,0,0,22,2
26,12,38,26,13,2.1666666666666665,60.22857502740393,0.9842201752149534,3.04322735593841,3.943182219555094,0.0,0.0,1.0,1,1,0,0,0,1,24,0
27,12,38,26,13,2.1666666666666665,60.22857502740393,0.9842201752149534,3.04322735593841,3.943182219555094,0.0,0.0,1.0,0,0,0,0,0,0,24,0
28,14,42,28,14,2.0,66.56842503028855,0.9842201752149534,3.04322735593841,4.600379256147609,0.0,0.0,1.0,3,2,0,1,0,1,28,0
29,15,45,30,15,2.0,71.32331253245204,0.9842201752149534,3.04322735593841,4.928977774443867,0.0,0.0,1.0,2,1,0,1,0,1,30,0
30,15,47,32,16,2.1333333333333333,74.49323753389433,0.9842201752149534,3.04322735593841,4.928977774443867,0.0,0.0,1.0,1,0,0,1,0,0,30,1
31,16,54,38,19,2.375,85.58797503894243,0.9842201752149534,3.04322735593841,5.257576292740125,0.0,0.0,1.0,2,1,0,1,0,1,32,2
