t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,4.968481081958881,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,3,7,4,2,1.3333333333333333,11.094737505048093,0.8332147735555351,2.181040831607557,1.3754900671844925,0.0,0.0,1.0,1,1,0,0,0,1,6,0
2,3,7,4,2,1.3333333333333333,11.094737505048093,0.8332147735555351,2.181040831607557,1.3754900671844925,0.0,0.0,1.0,0,0,0,0,0,0,6,0
3,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,1,1,0,0,0,1,8,0
4,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
5,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
6,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
7,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
8,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
9,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
10,4,10,6,3,1.5,15.84962500721156,0.8332147735555351,2.181040831607557,1.8339867562459902,0.0,0.0,1.0,0,0,0,0,0,0,8,0
11,5,13,8,4,1.6,20.604512509375027,0.8332147735555351,2.181040831607557,2.2924834453074876,0.0,0.0,1.0,1,1,0,0,0,1,10,0
12,6,16,10,5,1.6666666666666667,25.359400011538497,0.8332147735555351,2.181040831607557,2.750980134368985,0.0,0.0,1.0,1,1,0,0,0,1,12,0
13,6,16,10,5,1.6666666666666667,25.359400011538497,0.8332147735555351,2.181040831607557,2.750980134368985,0.0,0.0,1.0,0,0,0,0,0,0,12,0
14,6,16,10,5,1.6666666666666667,25.359400011538497,0.8332147735555351,2.181040831607557,2.750980134368985,0.0,0.0,1.0,0,0,0,0,0,0,12,0
15,6,16,10,5,1.6666666666666667,25.359400011538497,0.8332147735555351,2.181040831607557,2.750980134368985,0.0,0.0,1.0,0,0,0,0,0,0,12,0
16,7,19,12,6,1.7142857142857142,30.114287513701967,0.8332147735555351,2.181040831607557,3.2094768234304825,0.0,0.0,1.0,2,1,0,1,0,1,14,0
17,7,21,14,7,2.0,33.284212515144276,0.8332147735555351,2.181040831607557,3.2094768234304825,0.0,0.0,1.0,0,0,0,0,0,0,14,1
18,7,23,16,8,2.2857142857142856,36.45413751658659,0.8332147735555351,2.181040831607557,3.2094768234304825,0.0,0.0,1.0,0,0,0,0,0,0,14,1
19,8,26,18,9,2.25,41.209025018750054,1.045522634035248,3.4341301534343227,2.3295564357103795,0.0,0.0,1.0,2,1,0,1,0,1,16,0
20,8,26,18,9,2.25,41.209025018750054,1.045522634035248,3.4341301534343227,2.3295564357103795,0.0,0.0,1.0,0,0,0,0,0,0,16,0
21,9,31,22,11,2.4444444444444446,49.13383752235584,1.045522634035248,3.4341301534343227,2.620750990174177,0.0,0.0,1.0,1,1,0,0,0,1,18,1
22,10,34,24,12,2.4,53.8887250245193,1.045522634035248,3.4341301534343227,2.9119455446379745,0.0,0.0,1.0,2,1,0,1,0,1,20,0
